timestamp,open,high,low,close,volume,rsi,macd,bollinger_h,bollinger_l,sma_50,sma_200
2025-01-31 16:00:00,105464.0,105574.4,104696.23,105081.87,1251.1668,55.67885243727406,69.93641442457738,105353.24946982136,103833.79853017865,104579.3048,103646.6371
2025-01-31 17:00:00,105081.86,105081.87,104542.0,104580.87,700.49821,49.1976117085794,53.012082645189366,105300.56995101237,103839.67604898762,104631.3066,103661.18139999999
2025-01-31 18:00:00,104580.87,104820.0,102605.0,102627.29,2458.07389,33.04477422217022,-116.69298735457414,105529.62224083947,103363.89675916056,104642.01220000001,103665.8998
2025-01-31 19:00:00,102627.29,103016.66,102122.0,102312.32,1967.10942,31.262590632898124,-273.44877738453215,105744.1114605332,102908.3455394668,104640.11899999999,103667.73895000001
2025-01-31 20:00:00,102312.31,102321.42,101603.23,101680.02,2009.54037,27.99809017357515,-443.5868034492014,105965.80321954354,102364.80678045645,104616.6364,103667.96115
2025-01-31 21:00:00,101680.02,102166.11,101560.0,102148.73,1047.57467,33.53833207201757,-534.4407349420508,106017.3782619772,102055.1467380228,104587.93119999999,103666.1434
2025-01-31 22:00:00,102148.72,102482.94,101918.46,102261.3,759.95722,34.83521510180569,-590.5521543744253,106051.90555522444,101812.57744477554,104549.27860000002,103651.38239999999
2025-01-31 23:00:00,102261.29,102439.31,101955.0,102429.56,587.31239,36.81972817023606,-614.3617034525087,106044.19503165023,101628.79796834975,104523.04759999999,103637.2126
2025-02-01 00:00:00,102429.56,102575.06,102213.07,102494.94,538.12176,37.614736584794294,-620.7991370213567,106042.34491076373,101479.38408923626,104503.10520000002,103623.99139999998
2025-02-01 01:00:00,102494.94,102780.27,102460.33,102566.0,501.4383,38.520234403652886,-613.0994723015319,105996.40905706512,101349.93294293489,104479.76040000001,103607.1825
2025-02-01 02:00:00,102566.0,102783.71,102400.0,102467.77,436.03518,37.70550428185873,-607.9160942754534,105917.47104795826,101224.54595204174,104448.595,103592.39940000001
2025-02-01 03:00:00,102466.96,102518.42,102198.52,102249.19,334.74761,35.88660685021618,-614.363805573812,105870.17058645804,101077.90941354194,104408.2958,103584.79515
2025-02-01 04:00:00,102249.19,102503.03,102118.56,102316.16,322.29531,36.891103751761385,-607.0717981229682,105821.24706285496,100955.57093714506,104361.35519999999,103579.95355
2025-02-01 05:00:00,102316.15,102588.57,102235.29,102500.0,254.68497,39.684749726996465,-579.7751905974146,105728.53546584897,100872.62653415104,104307.43519999999,103577.05815
2025-02-01 06:00:00,102500.0,102577.12,102184.46,102402.91,231.97083,38.710153225185806,-559.5269061760046,105620.49640671526,100792.54659328474,104245.9334,103569.1786
2025-02-01 07:00:00,102402.91,102494.69,102161.82,102166.49,243.2669,36.36800145610586,-556.1462057754397,105425.32596661156,100730.76603338844,104181.7492,103560.45935
2025-02-01 08:00:00,102166.49,102276.99,101836.43,102016.85,649.65017,34.92752512469018,-559.0967543986189,105209.38146869218,100677.92753130783,104118.3988,103553.31049999999
2025-02-01 09:00:00,102016.85,102016.85,101412.0,101675.99,638.00804,31.83440717488419,-582.2280759193818,104979.132545889,100609.37345411099,104049.27719999998,103545.51895000001
2025-02-01 10:00:00,101675.99,101984.99,101626.82,101638.0,411.87457,31.499587117812382,-596.7463696929772,104756.12660650289,100551.90039349711,103980.837,103538.62890000001
2025-02-01 11:00:00,101638.0,102055.98,101638.0,102028.81,329.61226,38.64821896761669,-570.1448463567067,104155.52375295118,100808.98324704883,103913.1722,103529.3142
2025-02-01 12:00:00,102028.82,102329.01,102009.12,102277.71,449.78635,42.74627068667503,-522.9505491974414,103515.91373179578,101168.17726820424,103851.8184,103517.54280000001
2025-02-01 13:00:00,102277.71,102284.46,101799.9,101869.02,447.84747,38.23066593438873,-512.6174611188471,102795.27293662274,101617.63306337727,103783.1862,103500.77715
2025-02-01 14:00:00,101869.04,102173.45,101812.0,101827.53,434.28009,37.794173570973314,-501.9896860017616,102744.05354651077,101588.87645348923,103719.33679999999,103484.95975
2025-02-01 15:00:00,101827.53,102185.94,101730.79,102073.89,372.76128,42.026741549769035,-468.28975181031274,102729.43421164129,101579.65278835871,103663.2148,103470.0952
2025-02-01 16:00:00,102073.89,102209.98,101863.77,101892.32,313.84671,39.87339149306512,-451.0342506425368,102711.7537248341,101618.56327516591,103582.6498,103452.05299999999
2025-02-01 17:00:00,101892.32,102297.99,101892.32,102262.49,320.90196,45.95333603465661,-402.84576111630304,102719.0049000008,101622.68809999923,103516.6196,103437.6321
2025-02-01 18:00:00,102262.5,102279.52,101965.24,102003.7,211.14828,42.70234626445447,-381.1446281699318,102709.11555175591,101606.81744824411,103442.75440000002,103420.56685
2025-02-01 19:00:00,102003.7,102023.63,101448.0,101669.6,626.68363,38.87832921959891,-386.4506393581396,102695.2403027606,101544.6966972394,103370.14620000002,103401.81434999999
2025-02-01 20:00:00,101669.6,101669.6,101000.0,101333.34,1283.14615,35.438572572333925,-413.0279342850117,102704.60200980936,101419.17499019064,103285.234,103380.84815000002
2025-02-01 21:00:00,101333.34,101578.04,101001.0,101199.82,624.44892,34.146685711461956,-439.7948982957023,102695.16550087195,101291.99349912806,103195.005,103361.2569
2025-02-01 22:00:00,101199.81,101428.0,100510.0,100666.91,1019.70869,29.52104205130847,-498.2655977536924,102779.22538060289,101027.84761939711,103110.20020000002,103335.80145
2025-02-01 23:00:00,100666.9,100871.45,100279.51,100635.65,1294.69204,29.270561244600657,-540.8914096053486,102841.8824974145,100803.83650258552,103021.93539999999,103309.6798
2025-02-02 00:00:00,100635.66,101288.51,100500.0,101243.86,625.08919,39.947006903307035,-519.6055196360539,102791.6380660496,100746.8509339504,102944.9214,103287.66965
2025-02-02 01:00:00,101243.86,101456.6,101165.1,101248.38,356.77551,40.01946824237811,-496.64654009163496,102695.13824574299,100718.188754257,102875.4302,103261.61924999999
2025-02-02 02:00:00,101248.38,101271.32,100425.0,100452.16,711.44742,32.565203333723815,-536.5150713307085,102684.68726552454,100533.56473447547,102786.50360000001,103232.24145
2025-02-02 03:00:00,100452.16,100755.93,99148.91,99206.86,2872.03426,24.788311709862,-660.9771391524118,102931.27490230445,99991.01409769557,102676.0492,103199.47105
2025-02-02 04:00:00,99206.85,99884.0,99031.19,99538.6,1247.36452,29.610754645933312,-724.4940624981682,103003.76730400794,99670.69669599204,102579.9868,103172.8685
2025-02-02 05:00:00,99538.6,100342.69,99500.0,100259.53,714.22872,38.79509426044327,-708.4916057178052,102988.79491896152,99544.02308103848,102498.28820000001,103148.54310000001
2025-02-02 06:00:00,100259.53,100515.99,100094.69,100265.15,652.60422,38.86206426018638,-687.431770853218,102964.30379804155,99431.22920195844,102423.43959999998,103125.9826
2025-02-02 07:00:00,100265.15,100277.54,99565.6,99643.3,864.58592,34.379489934200365,-712.7041877444572,102924.81004228846,99232.17195771153,102329.9082,103099.8466
2025-02-02 08:00:00,99643.3,100100.0,99315.91,99831.04,917.86988,36.7514536461421,-709.4061190667126,102792.63064777975,99119.68435222025,102236.30859999999,103076.90385
2025-02-02 09:00:00,99831.05,99864.02,99352.94,99690.78,714.66479,35.712838822183315,-709.9265938169992,102712.3885996736,98982.10240032637,102146.353,103051.66775000001
2025-02-02 10:00:00,99690.78,99694.72,99200.0,99417.06,979.95157,33.71065230845727,-724.0792553015199,102633.95814131683,98819.48585868315,102054.11859999999,103025.95535
2025-02-02 11:00:00,99417.07,99604.0,98645.0,98864.6,1494.73706,30.048909292899154,-770.9867905922147,102532.23858338718,98600.27641661283,101946.2794,102994.26634999999
2025-02-02 12:00:00,98864.6,99166.19,98157.0,98178.0,1451.82051,26.234853878895976,-853.7230442747532,102505.67357027052,98255.4094297295,101824.1574,102961.91635
2025-02-02 13:00:00,98178.0,98827.18,98160.0,98795.88,1755.25944,34.314839260218164,-859.5262852593587,102254.13475279523,98160.28724720476,101705.355,102934.0659
2025-02-02 14:00:00,98795.89,99439.05,98705.88,99205.08,1152.42229,39.074486200106364,-821.6350776517502,101982.20894738197,98152.35105261803,101595.36300000001,102908.55129999999
2025-02-02 15:00:00,99205.08,99405.74,98720.55,99346.87,905.88368,40.67852213949465,-771.2739881853777,101740.92403518647,98161.36296481351,101489.02,102883.35574999999
2025-02-02 16:00:00,99346.87,99361.97,98075.02,98264.0,1453.70445,33.43799033987186,-809.4106390230008,101613.24888599083,97982.10411400917,101365.4442,102852.96585
2025-02-02 17:00:00,98264.01,98580.38,97019.0,97228.85,3212.44953,28.259719181467602,-912.6417969268659,101615.35955908876,97582.89644091124,101200.741,102817.27695
2025-02-02 18:00:00,97228.86,97931.65,96821.54,97087.92,2847.7315,27.63231594430826,-994.3627121287282,101649.59534070354,97190.76165929648,101040.862,102780.01655
2025-02-02 19:00:00,97087.92,98700.0,96842.33,98273.16,2181.85188,39.74776709067847,-952.5082415646029,101511.6109587629,97092.4970412371,100914.70779999999,102748.0274
2025-02-02 20:00:00,98273.17,98628.74,97650.54,97798.0,983.70523,37.06848747905489,-946.7659840962588,101242.0384489346,97017.48355106542,100818.12199999999,102713.25205
2025-02-02 21:00:00,97798.01,97977.02,96573.47,97020.54,1618.1372,33.13307782028227,-993.4973096228205,100985.98188991862,96850.75611008136,100712.28640000001,102674.76955
2025-02-02 22:00:00,97020.56,98022.2,96150.0,97994.46,2148.5789,41.510204757579885,-941.0966409085959,100774.07915095377,96816.88884904626,100638.57519999999,102641.7418
2025-02-02 23:00:00,97994.47,97994.47,96543.1,97700.59,2756.60172,39.886430733504305,-912.7598589711561,100744.53776159577,96695.80323840422,100549.6124,102605.7558
2025-02-03 00:00:00,97700.59,97782.79,95500.0,96511.33,5020.71343,34.076945913467995,-975.0265983766149,100770.6809916003,96366.9330083997,100434.61299999998,102565.03795
2025-02-03 01:00:00,96511.33,96945.03,92000.0,93435.82,10531.22735,24.2430643163721,-1258.0394956501113,101240.99521547789,95214.24778452213,100254.7382,102507.7185
2025-02-03 02:00:00,93436.97,94980.0,91231.0,93566.01,10595.36035,25.22674862209044,-1455.0510875806212,101377.9846086071,94407.3443913929,100076.15959999998,102450.6311
2025-02-03 03:00:00,93566.0,94688.0,93426.49,94038.74,3582.18997,28.839931320570514,-1555.1124648756959,101379.52386440944,93845.34913559059,99905.61439999999,102395.549
2025-02-03 04:00:00,94038.75,94490.72,92646.36,92786.53,2460.88916,25.34608901498555,-1715.6774474871927,101427.7198975308,93092.70210246922,99711.98960000002,102334.65309999998
2025-02-03 05:00:00,92786.53,94273.84,92760.8,94216.0,1715.26085,35.02328214855464,-1707.8925484222855,101198.39664798058,92774.5473520194,99551.3258,102280.21889999999
2025-02-03 06:00:00,94215.99,94600.0,93657.33,93911.04,1706.31998,34.01039505420475,-1706.6573990304314,100971.13009253111,92451.2119074689,99383.22340000002,102224.3864
2025-02-03 07:00:00,93911.05,95426.63,93846.32,95333.01,1900.84801,42.37839694271828,-1572.8070979510085,100714.89584867288,92354.28715132711,99239.88360000002,102177.31719999999
2025-02-03 08:00:00,95333.01,95634.39,94850.85,95340.0,1832.12634,42.41705246610403,-1449.4572939947539,100532.69795873087,92252.6850412691,99098.6254,102131.0174
2025-02-03 09:00:00,95339.99,95950.68,95222.03,95277.0,2095.8384,42.142644909078086,-1341.3233188837767,100230.43892126267,92203.05607873733,98960.8356,102084.29555
2025-02-03 10:00:00,95277.0,95725.25,94799.29,95702.67,1312.01995,44.743728648445064,-1207.3606509890378,99817.05796561527,92266.19603438475,98834.55200000001,102039.32765
2025-02-03 11:00:00,95702.68,95716.21,94953.6,95107.89,1052.64002,41.90863584977222,-1136.091886672788,99302.95255882005,92356.40344117995,98703.19,101989.555
2025-02-03 12:00:00,95107.89,95625.0,94757.22,94764.01,1513.6591,40.318005055014204,-1094.7396424173348,98968.75179403767,92340.60520596235,98565.7102,101937.50369999999
2025-02-03 13:00:00,94764.01,95400.0,94367.92,94664.51,1688.0573,39.846746148969075,-1057.8028169474856,98784.95915249168,92267.96384750833,98418.4242,101885.35565000001
2025-02-03 14:00:00,94664.52,96702.12,94131.14,96589.5,4472.01696,51.62697795614392,-863.2485198762588,98719.25744954385,92283.82355045616,98304.66,101843.3494
2025-02-03 15:00:00,96589.5,99500.0,96190.47,98842.0,6474.82871,61.201739589478734,-521.2957398930885,98853.50857656352,92206.45642343648,98244.1196,101812.56765000001
2025-02-03 16:00:00,98842.0,99041.89,98164.0,98543.08,2895.80358,59.51810174403498,-271.28879557701293,99006.31265099952,92128.16034900048,98178.4306,101780.13105000001
2025-02-03 17:00:00,98543.08,99313.09,98038.58,99206.38,2550.55263,62.01519370175731,-19.409978285752004,99418.95026637183,91934.10673362817,98121.0804,101753.0128
2025-02-03 18:00:00,99206.38,99943.63,98941.17,99816.05,2002.92563,64.20101138683762,226.78681564086583,99808.04178094315,91727.17421905683,98079.555,101728.5166
2025-02-03 19:00:00,99816.05,101880.0,99576.02,101880.0,3045.16271,70.40902103111297,581.7371605617955,100759.40337329126,91193.75362670874,98071.9052,101713.82315
2025-02-03 20:00:00,101879.99,101951.82,100980.0,101083.0,2835.10342,65.67301330657868,789.624329254133,101480.03909586361,90930.28490413638,98053.49119999999,101694.78815
2025-02-03 21:00:00,101081.4,101978.84,100918.0,101802.55,1241.22572,67.78016020079608,1000.9003237651923,102267.66417168731,90979.33282831269,98056.15019999999,101678.99225
2025-02-03 22:00:00,101802.56,102500.01,101479.14,101695.62,1708.85442,67.12077474425607,1146.4936491084227,102901.20856956704,91158.74943043294,98063.3958,101662.75035
2025-02-03 23:00:00,101695.62,101827.98,101270.49,101328.52,931.11451,64.79044573316597,1218.2127085755346,103381.61394183124,91407.32205816875,98065.9698,101644.55790000001
2025-02-04 00:00:00,101328.51,101660.94,100985.09,101058.01,998.44302,63.05323977325047,1238.940943672831,103604.5437199744,92011.5402800256,98073.79179999999,101625.15784999999
2025-02-04 01:00:00,101058.01,101732.31,100743.33,101382.68,1233.14083,64.29079350094437,1266.961629932266,103916.23455371225,92416.51744628773,98088.73240000001,101607.3457
2025-02-04 02:00:00,101382.69,101435.66,100804.54,100839.99,759.92949,60.63481130369939,1231.185339908392,104025.43044919317,93000.21655080683,98080.655,101585.6701
2025-02-04 03:00:00,100839.99,101021.78,100534.03,100629.7,836.28422,59.2292714568907,1172.3496102326171,104161.17697656411,93394.13902343591,98068.2814,101563.41045
2025-02-04 04:00:00,100629.7,100764.11,100009.97,100053.12,1381.80512,55.43498020207497,1066.8981455552275,104182.64700604416,93843.98099395583,98060.3006,101538.9261
2025-02-04 05:00:00,100053.11,100094.09,98229.82,98865.99,3289.06115,48.54021668933368,877.4212641634658,104071.85436265594,94313.67263734406,98053.4832,101510.47009999999
2025-02-04 06:00:00,98866.0,99673.6,98838.28,99367.58,1435.3911,51.296542451694904,758.9844908318919,103984.8237746419,94767.19422535808,98050.0628,101485.6569
2025-02-04 07:00:00,99367.58,99473.85,98316.27,98448.02,1388.95315,46.390742851394094,584.1875374714582,103745.2141745013,95340.81682549871,98013.8326,101464.79699999999
2025-02-04 08:00:00,98448.01,98730.8,97860.0,98304.34,1752.20972,45.656024755824966,429.11929723211506,103363.13768333466,96076.92631666533,97974.6164,101447.67869999999
2025-02-04 09:00:00,98304.35,98809.18,98271.73,98338.23,985.16981,45.87377421606987,305.44031360035297,102803.28204456002,97004.15395543996,97948.515,101432.8284
2025-02-04 10:00:00,98338.23,98976.96,98338.22,98779.91,824.21046,48.75563280590286,240.29375589912524,102546.07749659894,97480.39950340107,97927.4924,101421.72795
2025-02-04 11:00:00,98779.91,99445.17,98742.47,98967.7,977.64392,49.97518344364135,201.49501404317562,102541.30572771361,97497.74127228638,97913.03080000001,101409.58824999999
2025-02-04 12:00:00,98967.7,99789.0,98967.7,99362.04,1083.80926,52.52997915866806,200.2582218307507,102510.60587958252,97610.33712041748,97911.93040000001,101404.34825
2025-02-04 13:00:00,99362.04,99545.35,98958.9,99007.22,1220.15944,50.05299794900766,168.70235076027166,102516.02259901632,97585.00440098369,97914.78279999999,101397.51395000001
2025-02-04 14:00:00,99007.22,100415.0,98561.48,99984.72,3030.76129,56.182886839323515,220.0337640154903,102522.34338548189,97595.55061451811,97950.91720000001,101402.65595
2025-02-04 15:00:00,99984.72,100223.38,98275.98,99347.19,3087.63726,51.724213874182816,206.88608193320397,102265.16810898847,97599.44489101152,97961.9434,101404.15180000002
2025-02-04 16:00:00,99347.18,99949.5,99028.46,99043.48,1429.42951,49.700695360310505,169.99993691794225,102131.16301707296,97529.49798292703,97958.7114,101404.15035
2025-02-04 17:00:00,99043.48,99613.25,98829.64,99168.35,1585.36646,50.55714247264557,149.12435393540363,101827.97576872815,97569.26523127183,97955.141,101402.87019999999
2025-02-04 18:00:00,99168.35,99566.66,98778.58,99415.2,900.05624,52.28671043168737,150.76115525751084,101508.29769411996,97660.90130588003,97978.165,101407.9825
2025-02-04 19:00:00,99415.2,100777.93,98782.6,98859.77,2703.09828,48.20097035213287,106.01766734455305,101232.17619960016,97690.14780039983,98010.7834,101408.47570000001
2025-02-04 20:00:00,98859.78,99444.02,97965.63,98652.18,3369.18259,46.73120444548899,53.194163511376246,100983.89112784994,97697.84987215004,98042.06860000001,101398.63819999999
2025-02-04 21:00:00,98652.18,98673.86,96422.0,96514.47,2950.3372,34.92204271794715,-159.3275464834005,100893.68739315531,97301.2326068447,98006.89480000001,101378.79060000001
2025-02-04 22:00:00,96514.47,97967.4,96150.0,97691.2,2046.93005,43.400849334877734,-230.1472617615509,100647.5085206375,97232.53247936253,98004.75880000001,101357.64215
2025-02-04 23:00:00,97691.2,98224.97,97473.32,97763.13,998.9774,43.88215362347578,-277.2720271588332,100390.22706149866,97203.15693850133,98019.6106,101340.89764999998
2025-02-05 00:00:00,97763.14,98390.7,97711.7,98274.01,760.72898,47.30933449701736,-270.27938435433316,100206.60897592735,97208.86402407265,98025.2016,101333.5477
2025-02-05 01:00:00,98274.01,98930.44,97662.18,97849.82,1269.69391,44.85960739869841,-295.5592296288087,100199.16274041586,97114.69325958414,98028.18620000001,101327.04675000001
2025-02-05 02:00:00,97849.81,98192.0,97131.43,97993.99,1357.7834,45.885225961315854,-300.4964391215908,100120.08158653801,97056.41541346199,98057.8394,101321.1167
2025-02-05 03:00:00,97994.0,98324.16,97771.82,98040.0,651.17813,46.22896309255516,-297.26984896212525,100117.37332389472,97018.32167610529,98149.923,101312.8166
2025-02-05 04:00:00,98040.01,98332.41,97916.02,98046.0,624.88451,46.276887358155115,-290.87557064389694,100117.2814866546,96992.57951334541,98239.52279999999,101296.1141
2025-02-05 05:00:00,98045.99,98300.0,97681.53,98138.4,775.46553,47.05941767723709,-275.18004693993134,100115.2411987368,96974.6368012632,98321.516,101280.05775
2025-02-05 06:00:00,98138.4,98222.0,97559.12,97652.0,913.99827,43.46990893861514,-298.54816885913897,100101.47651877438,96875.61048122562,98418.82539999999,101260.13185
2025-02-05 07:00:00,97652.0,97984.53,97352.77,97864.43,919.15325,45.42770587031941,-296.50828524760436,100052.44337677116,96814.31662322885,98491.79399999998,101239.03985000002
2025-02-05 08:00:00,97864.43,98038.0,97572.0,97634.24,516.01346,43.663060584705526,-309.8938090819138,99942.84599550889,96751.13400449112,98566.25799999999,101217.931
2025-02-05 09:00:00,97634.25,97970.61,97257.05,97405.61,787.76544,41.92124476182051,-335.08778007366345,99882.81894758072,96651.00005241927,98607.71,101198.0457
2025-02-05 10:00:00,97405.61,98040.71,97348.3,97734.96,916.77973,45.30607052555122,-324.73504760196374,99578.13797933591,96730.70502066409,98655.6092,101174.71045
2025-02-05 11:00:00,97734.97,98256.0,97708.0,98198.0,908.03831,49.74092181912438,-275.9855842967663,99412.10561009955,96781.81838990045,98714.0292,101152.51885
2025-02-05 12:00:00,98198.0,98710.38,97992.0,98057.61,1291.30146,48.45797819204696,-245.8456277551304,99289.0442568652,96806.29274313479,98761.12799999998,101128.29965
2025-02-05 13:00:00,98057.62,98683.82,97941.6,98570.01,801.11162,53.20231729870079,-178.55482843899517,99175.68776155011,96859.81523844988,98830.37040000001,101106.07675000001
2025-02-05 14:00:00,98570.0,99149.0,98121.81,98292.27,1394.10911,50.489447892684545,-145.95520130025398,98937.6717432618,96985.53825673822,98900.93560000001,101083.81620000002
2025-02-05 15:00:00,98292.27,98550.0,97734.69,98116.24,1705.48267,48.79130695557876,-132.79315495165065,98813.5967865986,97035.26021340142,98969.9702,101060.44879999998
2025-02-05 16:00:00,98116.24,98277.02,97326.99,97974.01,1327.04092,47.40398528855264,-132.3136809753778,98715.49776471956,97065.54223528045,98997.6604,101036.0627
2025-02-05 17:00:00,97974.01,98256.36,97349.98,97550.74,1048.82805,43.44498669387709,-164.19530471503094,98502.90207415725,97381.76492584277,98971.8352,101009.03645
2025-02-05 18:00:00,97550.12,97700.0,96517.22,96723.66,1407.67838,36.950999886775996,-253.28050502714177,98661.61215377497,97126.30084622503,98935.44679999999,100978.92795
2025-02-05 19:00:00,96723.66,97519.54,96500.0,97370.0,1038.45413,43.996114901466655,-268.63032857621147,98673.82026801183,97074.77973198818,98898.71919999999,100951.96789999999
2025-02-05 20:00:00,97370.0,97706.37,96870.39,97323.39,1258.92036,43.61760741337561,-281.3134059599397,98638.5218096149,97015.0161903851,98848.866,100925.5849
2025-02-05 21:00:00,97323.4,97532.61,96769.23,96904.11,1234.05224,40.26204226119028,-321.4912767767091,98685.10627257847,96873.86072742153,98749.34820000001,100897.11865
2025-02-05 22:00:00,96904.11,97047.89,96241.12,96445.63,2445.99875,36.91749742972693,-385.879850473284,98771.08787745556,96633.04312254443,98656.6008,100866.13684999998
2025-02-05 23:00:00,96445.64,96853.57,96155.0,96612.43,878.84383,38.90588453022646,-418.6232646176504,98786.9959733137,96474.37802668632,98552.7984,100835.30905000001
2025-02-06 00:00:00,96612.44,96999.26,96430.78,96826.96,983.4744,41.461583303907936,-422.3927969003562,98760.06617117119,96379.40382882881,98455.4252,100808.1938
2025-02-06 01:00:00,96826.97,97218.84,96639.65,97159.68,631.64258,45.28451134456586,-393.99077465005394,98693.94111110069,96347.6568888993,98372.0484,100781.12809999999
2025-02-06 02:00:00,97159.69,97458.02,97103.47,97364.08,505.10172,47.55062724380212,-350.94314155195025,98679.81804255136,96332.98795744865,98298.1698,100756.91955
2025-02-06 03:00:00,97364.09,97493.07,97073.36,97355.67,431.93324,47.46352454563874,-313.887894634041,98644.24566932353,96317.68433067646,98217.62960000001,100731.5767
2025-02-06 04:00:00,97355.66,97860.85,97273.71,97617.01,450.85205,50.49805957821081,-260.4313006711891,98642.95428585896,96317.25271414104,98153.17,100713.33935000001
2025-02-06 05:00:00,97617.02,97885.99,97600.0,97831.47,382.19163,52.902184783401246,-198.47355553595116,98673.56978494246,96329.22321505754,98097.20539999999,100700.82664999999
2025-02-06 06:00:00,97831.47,98436.61,97704.0,98386.89,681.94765,58.52075254434682,-103.36234717602201,98765.1101547362,96302.8758452638,98063.88079999998,100686.43295
2025-02-06 07:00:00,98386.9,98386.9,98012.73,98195.61,560.4693,56.04124535713103,-42.92590362136252,98764.73325776805,96303.01374223198,98050.47320000001,100670.7334
2025-02-06 08:00:00,98195.6,98321.84,97910.01,98128.43,415.07048,55.15732370049777,-0.44531788912718184,98774.67158347974,96300.15741652026,98025.6902,100652.8626
2025-02-06 09:00:00,98128.42,98725.16,98110.7,98614.41,732.24998,60.064465208721565,71.60990247533482,98784.43108784108,96294.83791215892,98029.01799999998,100636.70955
2025-02-06 10:00:00,98614.4,99040.0,98614.4,99013.3,796.00614,63.58668691046574,159.06764033951913,98941.46990109775,96209.90209890225,98043.1972,100622.79904999999
2025-02-06 11:00:00,99013.3,99120.0,98405.0,98877.99,786.10715,61.60190516768637,214.9819632776489,99076.75759088162,96150.78940911837,98053.9924,100606.998
2025-02-06 12:00:00,98877.99,99040.09,98283.45,98346.09,860.66993,54.41195809185407,213.90877511490544,99122.42496198125,96142.33003801876,98045.31599999999,100588.72315000002
2025-02-06 13:00:00,98346.09,98783.4,98166.7,98604.5,908.47146,57.03559858076593,231.24415447327192,99233.22855094157,96136.90244905843,98038.052,100570.43565000001
2025-02-06 14:00:00,98604.5,98924.09,97795.76,97835.98,1875.16497,48.15874445842067,180.88430463183613,99225.31317305993,96256.04982694009,98007.53080000001,100545.60734999999
2025-02-06 15:00:00,97835.98,98064.34,96930.17,97333.09,2557.26573,43.39888470100171,99.25064102807664,99225.39672612514,96252.27527387485,97974.0482,100518.4937
2025-02-06 16:00:00,97333.09,97547.71,96400.0,96586.96,1720.11273,37.47994245508805,-25.358760838440503,99262.55417879729,96141.47482120272,97906.093,100487.76834999998
